DEPT_CODE,DEPT_NAME,YYYY,GDP(Bill)(COP),GDP(COP),SECTOR,SECTOR_ID
52,NARINO,2010,2067,2.067E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
52,NARINO,2011,2263,2.263E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
52,NARINO,2012,2369,2.369E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
52,NARINO,2013,2577,2.577E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
52,NARINO,2014,2790,2.79E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
52,NARINO,2015,3052,3.052E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
52,NARINO,2016p,3350,3.35E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2000,909,9.09E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2001,1080,1.08E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2002,1129,1.129E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2003,1108,1.108E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2004,1238,1.238E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2005,1287,1.287E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2006,1521,1.521E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2007,1784,1.784E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2008,1907,1.907E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2009,1947,1.947E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2010,1980,1.98E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2011,2140,2.14E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2012,2205,2.205E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2013,2361,2.361E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2014,2548,2.548E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2015,2739,2.739E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
54,NORTE DE SANTANDER,2016p,2930,2.93E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2000,209,2.09E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2001,187,1.87E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2002,129,1.29E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2003,126,1.26E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2004,137,1.37E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2005,163,1.63E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2006,208,2.08E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2007,257,2.57E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2008,277,2.77E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2009,293,2.93E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2010,289,2.89E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2011,315,3.15E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2012,332,3.32E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2013,364,3.64E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2014,394,3.94E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2015,425,4.25E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
86,PUTUMAYO,2016p,465,4.65E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2000,519,5.19E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2001,581,5.81E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2002,584,5.84E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2003,558,5.58E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2004,562,5.62E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2005,637,6.37E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2006,725,7.25E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2007,809,8.09E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2008,862,8.62E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2009,877,8.77E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2010,926,9.26E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2011,983,9.83E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2012,1059,1.059E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2013,1136,1.136E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2014,1225,1.225E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2015,1339,1.339E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
63,QUINDIO,2016p,1471,1.471E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2000,732,7.32E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2001,769,7.69E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2002,791,7.91E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2003,856,8.56E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2004,960,9.6E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2005,1045,1.045E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2006,1188,1.188E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2007,1347,1.347E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2008,1414,1.414E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2009,1494,1.494E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2010,1584,1.584E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2011,1705,1.705E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2012,1808,1.808E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2013,1956,1.956E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2014,2134,2.134E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2015,2331,2.331E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
66,RISARALDA,2016p,2525,2.525E+12,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2000,189,1.89E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2001,190,1.9E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2002,223,2.23E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2003,243,2.43E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2004,263,2.63E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2005,270,2.7E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2006,305,3.05E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2007,358,3.58E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2008,376,3.76E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2009,398,3.98E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2010,408,4.08E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2011,439,4.39E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2012,477,4.77E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2013,529,5.29E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2014,568,5.68E+11,COMERCIO REPARACION TRANSPORTE Y ALOJAMIENTO,S04
